8376 entries
37 namespaces
6956 values

Namespace Global (7749 keys)
	B67D88D244614D1A10D3D1902E9A1278 = "
	EC2741034364BE904A06DAB26EB00EB2 = "يجب على Deep Rock Galactic أن تزوّدنا بمعدّاتٍ أفضل!"
	E239805C40FF59DD921D969037CF61BC = "اتحاد حفّاري الفضاء السحيق"
	CAEF219C4D5484D3784E848D7E1150D7 = "غامقٌ وناصعٌ - يُذكرك بكهوف كوكب هوكسز!"
	077FE1A24DF28D828BE8A195F172B555 = "قاذف قنابل "ديب كور""
	6685A8EE4C9860BA381D84BEA2518D8F = "بندقية "ديب كور" GK2"
	96A22F084F0D6C29DB666982E4FABF70 = "ديبتورا"
	AB3C52A847CFEA2BA44DCCBB2690FBF8 = "ديبتورا خلية النحل "
	0BDBCA6846F431EFD81BEF82C69ED355 = "سربٌ من الديبتورا"
	23E18029486C849D4641B5BBAD9CF04E = "افتراضي"
	5EB2E4614B3055081ED267AE9D5C66D0 = "الافتراضي"
	CF6322E444872CA31A421C964533280F = "الطلاء الافتراضي"
	D513BD264D814E81E088A88C7B0F653A = "دافع عن الحفّارة"
	D93396D042711A0E30ED05BE3D2AAB8E = "عدد أهداف "دافع عن الصندوق الأسود" التي حققتها"
	060B74A347B218EAC468D8809805ECC3 = "دافع عن دوريتا!"
	711006B745E59077C150EE8E3A132484 = "دافع عن الأهداف:"
	2F4F3C09466037D14585C6B95BA2BBE3 = "احمِ بلدوزر الحفر من الأعداء القادمين نحوه إلى أن تنتهي عملية ثقب الغلاف."
	307E79F649E80B6774BEB787CE97D14A = "دافع عن هذا"
	4CA4D6384EA02F43FBE05E97238FE7A0 = "نظام المُدافع"
	63BA9D5A45D070931DE506B6D8052889 = "دافع عن"
	84730A1146BC611E85ED1FBA8F5D5B1B = "الدفاع"
	FA5E9A4346E49469F16960BF6DD96C57 = "الدفاع"
	C37BB83643B78D1A3D21CAB3AB200C9F = "تحسين القدرات الدفاعية"
	D41D0682441981E2B54EDD908A791B20 = "بالتأكيد لم يتم تصميم هذا القناع لكي يشبه رئيس DRG."
	5A5539624E23D0AB68DB678773569AF2 = "بالتأكيد لم يتم تصميم هذا القناع لكي يشبه نائب رئيس DRG."
	44EB8CCD45F0541602747D97DA7BE5DF = "مدة التأخير"
	EC829C7F47CF2535BFF960B83E840F94 = "تأخيرٌ في استجابة العنفة"
	74F6560C420425238818A0B924E0D191 = "احذف"
	B1F36E27430A568E81C0AD860175A4B5 = "احذف"
	46EC298C4CDD119042FD90BC1E655BA6 = "حذف ملف الحفظ"
	0B9C58F542172778A7057FADD52AB778 = "عدد المهام المُنجزة في المنطقة البيئية الغنية"
	1C3E6BDA4318E35ED0C87BB2BFB927FD = "جرانيت كثيف"
	83E0B31F47EE43E49D5DA3B186BA4A8A = "وقت التركيب"
	A76D23CD41608B56528285916B3366DF = "أصلح أجهزة البث"
	0BA4EA294CA24DE672AEAD9591261174 = "قم بتثبيت أنابيب لربط المصفاة بالمضخّات."
	85A6000E4DD0D23934438C80C4D8BE95 = "استخدم <bold>مولّد الدرع</>"
	47CFBDC64E5A6FC76147A0B792528513 = "خزّن"
	567197FC47E2B7A939B55D90FA510CCB = "خام"
	C80AE58C4CA1CB1229CBDFBAB0A86FA1 = "خزّن البيوض"
	7BF94BCB44E812F33BBA31BA9D637E4F = "خزن ما جمعته في روبوت التخزين إلى أن يجمع الفريق الكمية المطلوبة."
	5F213AC34534738253556290BCFEC9F8 = "وقت الايداع!"
	977A74BB4CE74021C712AD9DF64C3035 = "التخزين"
	AFDABC18448B1D626DF030AD24EECE6A = "التخزين"
	697CCCF6428B77621835D993AB3FD824 = "تخزين المعادن!"
	2D4A3F034450212B286D52A0AF8E7428 = "إيداع!"
	67F53D124AD859C035048F80852BFDF4 = "إيداع!"
	083F4D174D5F2C18BBF5868EB0511BDC = "جاري الإيداع! "
	34D4121C484DE43647CC24B93374B87B = "عمق"
	56206FBA41E0CB8F99293ABE488C418B = "الوصف"
	9366334746E82EA5911DEF8A8CA99FFD = "الوصف"
	E12F16CC4AFA6B06CA2F44A282D6FE64 = "الوصف"
	D4343736497BFB6D67DCEAB94F4E02A1 = "دمّر كل القنابل الضوئية"
	9F719FC34EE8EE5D0B1CC7BE0D2C8C80 = "دمروه!"
	839E0F9F4CCC31E5B086BFA7F60BD500 = "دمّروا الأعمدة الكريستالية بمعاولكم!"
	69C7E8E84CBBDA197E7B028B19FE64F3 = "دمروا الأعمدة! "
	F2495B9B4E8FA03EC81A1BA8B4B7DD01 = "دمّروا حاضنة الجليفِد!"
	27BD00D248928CF75219E3B91E7D62FF = "اقتلوا بزّاق الأسيد!"
	1D105065438E7A27A79D078C26AA9832 = "دمّر البيوض قبل أن تفقس"
	B45F239B4E904131F233DAAE721AF793 = "دمروا الأعمدة الكريستالية!"
	6D532B7A48E438DE0F326A893356AB5B = "دمّروا الحاضنة!"
	42220D2840864BF93917A994471364D0 = "سيؤدي تدمير الرأس إلى تخريب كل الروابط العصبية اللازمة لتنفيذ التفجير الذاتي"
	820A48104731245334ECC4AA3AB8F9DC = "سيؤدي تدمير الرأس إلى تخريب كل الروابط العصبية اللازمة لتنفيذ التفجير الذاتي"
	70BED7904D1D033440D647BC04BC7D2A = "تم التفجير!"
	A3A181DF4AA030A80D841C8240F2C598 = "تم التفجير!"
	A4FA00164668543073CC25B813BDAA2F = "نجحت عملية التفجير!"
	CA2529BB4D487A00D569F7A3B63E2A0F = "تم تطوير هذا الروبوت من قبل قسم البحث والتطوير لمساعدة الأقزام الذين يعملون لوحدهم في الحفر والإضاءة والقتال. لا يعتبر APD بديلاً عن زملاء الفريق، ولكن يعرف الجميع أنه من الممكن الاعتماد عليه أكثر. "بوسكو" هو لقب APD الشائع بين الحفّارين، ولكن إدارة الشركة تشجب وبشدة إطلاق ألقابٍ على المعدات، فمن المعروف أن التعامل مع المعدّات كأشخاصٍ حية يؤدي إلى انتشار الاكتئاب بين العمال في حال تعطلها."
	D0DC22DE41563374D9FDB1A21E69FD4D = "تم تطوير هذا الروبوت من قبل قسم البحث والتطوير لمساعدة الحفارين الذين يعملون لوحدهم في الحفر والإضاءة والقتال. لا يعتبر APD بديلاً لشريك الفريق، ولكن يعرف الجميع أنه من الممكن الاعتماد عليه أكثر. "بوسكو" هو لقب APD الشائع بين الحفّارين، ولكن إدارة الشركة تشجب وبشدة إطلاق ألقابٍ على المعدات، فمن المعروف أن التعامل مع المعدّات كأشخاصٍ حية يؤدي إلى انتشار الاكتئاب بين العمال في حال تعطلها."
	2EE256074536AB21FF5583B9769F3F43 = "التهم"
	41D242CA429F2FF60FE943A761A436EA = "ألماسات!"
	8B770D804C9142679C8D79946854C900 = "ألماسات!"
	9E5B862D465C14288FE9F3856F5010A0 = "هل قال أحدكم صخورٌ وأحجار؟"
	C8181DC2434D185AD5B3AA862C531CB1 = "هل أحصى أحدكم عدد مخلوقات الجليفِد التي داست عليّ؟"
	D2DF27B84FFD7DC38BB410B8A8C21586 = "هل عثرنا على البطاريات؟"
	3E41F0004D279F3C5D9E3EA2615892A0 = "هل تعلم أن الموز هو في الحقيقة من ثمر العلّيق، وأن الطماطم تعتبر فاكهة؟ إذا فكّرت في الأمر، ستجد أنها معلوماتٌ مميزةٌ فعلاً."
	0C1BB4FF427AFB51465A08B84E076523 = "هل تعلم ان الذهب يذوب في حامض التنريط؟"
	4FFEF5C149524638C2403287DD4C333C = "هل تعلمون أن ما يحدد لون الذهب هو تردد اهتزازات البلازما في إلكترونات التكافؤ الخاصة بهذا المعدن؟"
	D7E7E03A49F74AA31DBD1CA19B299CA9 = "هل تعلم أن حرارة انصهار الجرانيت الجّاف بضغطٍ جويٍ عادي تتراوح بين 1215-1260 درجةً مئوية؟ ولكن هذه الحرارة تنخفض بمقدارٍ ضخم بوجود الماء، لتصل إلى 650 درجةً مئوية عندما يكون الضغط الجوي بضعة كيلو بارات فقط!"
	06305F38499EF9BB6EE8CF9F5E9EA19D = "فشلنا يا شباب! لقد كنّا بطيئين جداً!"
	0964316241D641D66BDF78AFCB27812A = "لم أكن حقاً بحاجة إلى هذه المعادن!"
	3101F41D4F756A31E44CC1A20EC784F2 = "لم أتوقع أن أعثر في هذا الكوكب على نبتةٍ لا تثير اشمئزازي!"
	6D38CC9B4A86672BE6EBB09F8AD6B841 = "لم أتوقع أن أعثر في هذا الكوكب على نبتةٍ لا تثير اشمئزازي!"
	C54FEA1B4295255C01942DB471E2F829 = "موت!"
	767210D64D1CA65FC4A49884F45A7B77 = "مُت أيها البرغوث!"
	4B33EC8146DD73070E3E62B386EB2873 = "مُت يا كيس البراغي!"
	068F190E4D576FEAE6C66B82B554FE62 = "موتي أيتها الذبابة اللعينة!"
	0E19A1504C83A9D7956D5090040C823D = "موتي أيتها الآلة الحقيرة!"
	18124F134CB233C9C302FEA4D1622DA5 = "موتوا ايها وحوش!"
	4B549C5A4F830D497E30E6A9F628A9AB = "موتي يا عديمة القيمة!"
	CC15515544BB7BB51A3049963FBA439A = "مٌت يا قطعة الخردة!"
	CA79192040FAF9D14BBCEBBA9B4DB042 = "الصعوبة"
	EBD66465417DC65FA3EADB9C8F168575 = "اسم مستوى الصعوبة"
	0324FF10445BFB0A4E5A5AB19E8DE3EC = "الحفر"
	54DFED0C4ACF3DF186A8CC9529B32393 = "الحفر"
	5A3E99F24E761F5C0E250BB667D291FC = "الحفر"
	C94FC3AB4DE890FDCE298EB3FE32DF6D = "الحفر"
	4EFD9B614F9799410263C4A660C373A8 = "استخرج الأحجار"
	13988B1740B19CF9D4E06C9BEE4C65D5 = "احفروا هنا!"
	AA3EA29146FC2BC509A9D19A9556B8A5 = "احفر لاستخراج البيوض"
	526037D049221CE50EAAC296241BB1F2 = "احفر عبر <bold>الطين المتصلّب</>"
	D860E0D749FAE01629CD1CA64FDF0402 = "احفروا مع بعضكم - أو احفر قبرك بنفسك!"
	9D7BBEE84385B15A145F3D95F885557C = "الحفر"
	077161994CF326D89CA4E4933EDE7554 = "الحفر هو اسمي الأوسط!"
	06A4A4384A6650F3BA998E9FD551F92C = "الشيخ الموقّر"
	D2BEA09343D88CA835743AAD61C37934 = "محترمٌ وفريدٌ من نوعه. إنه مظهر الروح النقية."
	45F0D76D47CD40DA082434B337E20DC3 = "مباشر"
	F07473C849745FEFCA1D8F996CDFD5D8 = "مباشر"
	415FB1DF4B82E4151AB599BD6A466F3A = "أذيةٌ مباشرة سببها أحد الأسلحة. هنالك أنواع مختلفةٌ (الأذية بسلاحٍ يدوي من مدىَ قريب، أذيةٌ ناتجة عن الطاقة الحركية، النار، التجمّد،...) وستسبب كل واحدةٍ نقصاً في صحة العدو، ويختلف مقدار النقص من عدوٍ لآخر وفقاً لنقاط ضعفه. "
	96951BAE444772EA961DECBD61301FD7 = "الطين"
	DC8594C44633A2DE7C088D9F7E0CB492 = "الطين"
	6D18B8FA40F0AA0279F1C1B8A484A738 = "حفّارو الأرض"
	D85851C7484AD36AB32C3F9F4A3282DC = "حفّارو الأرض"
	BBD4F67449CC32EAE379EFA32FB7EF30 = "طين!"
	AF653221421C6CB8EFEDC4BBA071E9D7 = "يجب أن يكون هنالك بعض الطين في هذه الأرجاء!"
	E1EAF02846B9641CCEF665A0C2D67DC1 = "يجب أن يكون هنالك بعض الطين في هذه الأرجاء...!"
	5C2CE082461D6D9FB80439A55C0A8B32 = "تعطيل توازن الصوت"
	3203D4FF4273B34F23E33FA8BD421BDD = "تعطيل قفل الأمان"
	59DBF7C0412439480EF5CC862CC4907D = "عطّل"
	04CF5DBF4DEA18514583758F68F913D2 = "ستتمكن من تعطيل وحمل القنابل التي لم تنفجر"
	AAE6E61E464EE586C6B9779BFD21E810 = "قم بفضِّ الفريق"
	EDCA4D9E458923E4A286439AE34A94A8 = "إخلاء مسؤولية: إن استعمال المحتوى المصمّم من قبل مستخدمي اللعبة قد يؤثر على تجربة اللعبة وقد يسبب تعطلها. إن كل التعديلات تم تصميمها من قبل مجتمع تعديل اللعبة وغير مدعومةٍ من قبل Ghost Ship Games.
والآن وبعد ما قلناه، نتمنى لك لعبةً ممتعة :)"
	BD626BBB44A943CB4CD039A72DFDA15E = "حماية عند ترك الكبل"
	1420C04C4829EFB1D1E987A2D7CFFA72 = "إن Discord هو برنامجٌ مغلق المصدر، ولا يتبع للشركة المصممة للعبة، وهو موجهٌ لمجتمعات ألعاب الفيديو.

وهو واحدٌ من الأماكن التي اخترنا أن نتواصل فيها مع مجتمعنا الرائع!"
	BEF0C0384AE169A4DFB99B9F6F188B26 = "مفكّك"
	46A79CFE4E475C7D27085CB722E85C55 = "تفكيك"
	B51D16F34478D80476FECB8D25577D82 = "استخدام ترددٍ صاعق"
	16D1CFBC4B03B4DAA1B0A69179792B85 = "المسافة المقطوعة"
	FFBB81014853A31D28148798F5EDA7E5 = "سنقطّر مكونات البيرة..."
	E32B2B7E4BBC3DE501D423864623B646 = "تغطي بعض المخلوقات الكبيرة صفائح من العظام زمادة الكيتين الثخينة. <bold>ستوفر هذه الصفائح حمايةً</> من مختلف أنواع <bold>الأذيّات</>. <bold>ستنكسر هذه الصفائح</> إذا فتحت النار عليها دون توقف، ولكن العملية لن تكون سهلةً من دون استخدام الذخيرة المضادة للدروع والمتفجرات."
	A776E0AC425E784A132C54A074AAF44F = "لااا تغادر منطقة البث! لن نعود قادرين على تحديد الموقع!"
	F61C962A4D8522B7072EAFA9461465DB = "لااا تغادروا منطقة البث! لن نتمكن من تحديد موقعكم!"
	013379F04FCE614CDB0E75B9052B44BD = "هل تحسّ بهذا الإحساس؟ بهذه الضحكة الجنونية التي تتشكل الآن داخلك؟ يجب ألّا تحبسهاهاهاهاهاهاها!"
	04BBF4194695F111B71769BD87B645F6 = "يا لويد! هل توجد في هذا البراميل بيرة Canary جاهزةٌ للشرب؟"
	41C13E00427E1E5AAEE4769358F3F903 = "هل تمتلك المؤهلات الكافية لكي تكون عضواً في مستكشفي الكهوف؟"
	62DA42F44D3633C0867430B2CB109F86 = "هل تمتلك المؤهلات الكافية لكي تكون عضواً في حفّاري الأرض؟"
	0A3F58424D71DD3673ED358D7021242A = "هل تمتلك المؤهلات الكافية لكي تكون عضواً في العمّال شديدي البأس؟"
	1151D671491E0A4F6EA66FAC8BBCB9E8 = "هل تمتلك المؤهلات الكافية لكي تكون عضواً في {0}؟"
	371C10844F9EDD3AA80B019D5F81BF80 = "هل تريد تغيير
فرعك في الاتحاد؟"
	7E3706AB41BFACD1291C1D9D30632AE8 = "هل تريد تغيير
فرعك في الاتحاد؟"
	4FE0B94D45A85A434B5578A061B55C47 = "هل ما زلت تريد استبداله؟
لن يعود مسنداً إلى "{ActionName}""
	B7E85C654866AB4950538A86AC7FF40B = "هل تريد إعادة المستوى التدريبي؟"
	DAC4D55646CB397DC9EC74B670AC8563 = "هل تود إعادة تشغيل المرحلة التدريبية؟"
	89C7523144ABD39253BB27BAFE26CB83 = "هل تريد استعمال هذا العنصر الآن؟"
	23BE0CF7486C9A656DE76CB665A09476 = "هل تريد شراء هذا العنصر؟"
	11E261FA4F8BEB22EBA00BADA3C6773A = "هل يمكنني أن أحصل على باقةٍ منها؟ أريدها لواحدٍ من أصدقائي!"
	D16509E84ADB51CAB41C278A928549EB = "هل يمكنني أن أحصل على باقةٍ منها؟ أريدها لواحدٍ من أصدقائي!"
	20D004A74B85446141D3BC8F0089BF1E = "هل يوجد منه باللون الأسود؟"
	24B41EEB45EB29A99A4A3FB0F668DFF2 = "هل يوجد منه باللون الأسود؟"
	D868FC7B49CEA4B8A91903BEC7F295EA = "هي يوجد منه باللون الأسود؟"
	8A3484E043F87B628190368C7B3B615E = "هل يوجد منه باللون الأحمر؟"
	DBD7A3CD43BB7D79CB02E8B8EE5DF189 = "كافٍ ووافٍ"
	FDE46E0240F71FF4A5BBA1880487918A = "كافٍ ووافٍ"
	939013ED4F41A07C8667A9B398E3FB94 = "إلى أين يؤدي هذا؟ إلى المحطة الفضائية؟"
	17109052401CD075BE7E44A85B045020 = "هل يشير هذا إلى أن مرتيده ليس إلا قطعةً من الفحم؟"
	5E74E6ED470F09DA350E0BA7E59C981A = "Dominik Stau, Cody Barnes, Jake, Mathias von der Heide, Kert Tin, Stefano Giacchetti Aravena,Jacen Toal, brent B., Jon Navarro, Kory Small, Isabelle Chan, Jonathan Marquis, Tristan Caron, Timothy Mackenzie, Paul P, Julia V, Timothy Mackenzie, Asher Blair, Stijn van Rijen, Christopher Allan Walker, Evan Gradzewicz, Maxime Riou, Dominic G, Ludovic Hamelin, Mark Haseley, Timo leander spykman, Jestin Edward Mammen, Michael McDougall, Sivokho Dmitry, Theodor Heiling, Nikita, Dexter Spenik, michael harrop, Ben Llewellyn, Cory Watts, Nathan Williams, Luke McComas, James, Christophe Mateos, Jordan Thomas Brockway, Jaimee Lavery, Callum Newman, Michael Deskar, Ron Moshe, Bo Yuan Zheng, Danniela Goes, Ricky Spence, William Freeman, Will Pritchatt, Felix Schiller, Erwin Bell, Erik Stüwe, Colton williams, Artem A. Dedov, Alesh Holubec, Matej Vlk, Lim Zi Hao, MIguel Angel, Rafael Aragão, Philip Mørch و المزيد..."
	3D1304F545B7EE31A4DD668B12BC49E5 = "لا تتكبد عناء إطلاق النار على الجبّار الزعيم ما لم يكشف عن نقاط ضعفه!"
	6E20E3A14326D8127859F6857DCDF905 = "لا تقتربوا منها كثيراً، لأنها قد تطعنكم في وجهكم مباشرةً!"
	B219BE384F814BFA0BE202916D737E46 = "لا تقتربوا كثيراً منه، لكي لا يخرج النحل ويهاجمنا!"
	246D59F14C98E9BA817B5C83DD89C1F9 = "استبشروا بالخير!"
	9688126C4D0CEFC2508F12B1E776CCEC = "لا تسمح لجمالها أن يخدعك!"
	1939F9E54C5EC0CE6FEDA2A34B276112 = "لا تسمح للحرارة بالتأثير عليك."
	F0A9D7444F23B4BA023D3BB3DB126C9B = "لا تطلقوا النار على درعه السميك. عليكم فقط أن تصوّبوا على النقاط الوردية عندما ترونها!"
	2A68FFEE4737FFEFD10ED081058080C4 = "لا تحدّقوا كثيراً في العدم!"
	686EF6EF42F6C35A07E1A7BCE262B6F8 = "لا تلمسوا الدالية الزاحفة إذا كنتم تصابون بالطفح الجلدي بشكلٍ متكرّر!"
	0F548F554E0F6D138631F7845B02667E = "لا أريد أن أرى ما قد تتطور إليه هذه البشاعة!"
	1263DD8B48B79FB47260D3869066A805 = "لا أريد أن أرى ما قد تتطور إليه هذه البشاعة!"
	1294C7324B64BFC60A4E0F9AD943AA25 = "لا تقلق أيها الشاب، وحاول أن تسعد بحياتك."
	1A2013FD43F44261BD5B51AB7EEA3E15 = "يستقبل صندوق قاعة الأبطال التبرعات في أي وقت."
	66D68AE245A591323D2C8D8D177D9DBF = "لقد انتهيت!"
	8FFC42CA43D3D550B475ED910689136E = "لقد انتهيت من زرعها!"
	FECBAEB64FF99C45E3520D8947DB9336 = "لقد انتهيت من زرعها!"
	38074BAF4F4F053AF51741A072B3547B = "تم! "
	95E8F1D34750421E234A0FA9DAF7E4E6 = "حمار! تعال الى هنا!"
	9357AE204B01BE0B505460A4E7C20836 = "لا تترك عملك اليومي"
	AA70D2F449DE50C27192EBBFF93F49EB = "ولكن لا تنفقهم على قطع الغيار والزيت فقط! هههه...."
	C67105BF47B6FBD38CAD7980F1CC120D = "دوريات"
	8337781C45C1868379E5618D195BF4C8 = "أتمنى لو كانت دروع دوريتا أقوى من ذلك!"
	6ACD1F834A66DA0DF5A9AE860A698884 = "لقد تعافت دوريتا!"
	4A4DE504464BD62D0065FE99FD8DC204 = "كم أنتِ جميلةٌ يا دوريتا!"
	7245A5F1448B356334C48C8E6BCA128D = "كم أنتِ جميلةٌ يا دوريتا!"
	49CC7D684A99F7D56188E4AEF1B6DF58 = "دوريتها هي محور مهمتنا. دعونا نبذل كل ما في وسعنا للمحافظة عليها!"
	1506799648684196EA5CC69933138BE0 = "دوريتا تخرخر كالقطة الصغيرة!"
	01C86E1744DF30020A1160B46457A56D = "تتعرض دوريتا لهجوم!"
	E7C04E044DD4085C87F395A83F693483 = "ها هي دوريتا تتقدم! ابقوا يقظين واحموها كما تحمون والدتكم!"
	262C1EE144AEEB1F86F0DE87ADE3AC50 = "تحتاج دوريتا إلى الصيانة!"
	4CA8A8144888AD24CC5D8096FA9637D9 = "تم إصلاح دوريتا! "
	831A560A492A5CEBD94C19B599F339D1 = "لن تنجو دوريتا إذا استمرت الأمور على هذا الحال!"
	DC46F1364F49A90289EFEF876C151E7B = "تم إصلاح دوريتا!"
	31D4445B44C541284814479DDC06BCDF = "من الماسورتين"
	7FCEFCAF4DBC1BA7E270A9A8ADB5D951 = "من الماسورتين"
	58E32E5C4017220E7374D9B6D2C7F7DA = "ذيل فرسٍ مضاعف"
	2F1539A7443EA795015844BD715A95A6 = "ذيل فرسٍ مضاعف - مدرّعان"
	35F913C94E0CA34A030A368CB40D14F2 = "ذيل فرسٍ مضاعف - مذهّبان"
	BB59EB0B45FD2C673DE8CEAEEA00800E = "إطلاقٌ مزدوج"
	4BFDA85F4F8B9868841155853483486D = "نقاط خبرةٍ مضاعفة"
	FE02342344B5D480F674B895167798B4 = "نقاط خبرةٍ مضاعفة"
	2C0C80DB4C308B317B14F58A803E9D7D = "و تسقط ارضا!"
	195F8F0F455D5365E7692EB860A258BC = "إلى الأسفل!"
	84C8A9B342083D8085D969A4FB6485F1 = "جارٍ التحميل"
	B511235644E24E54FECF52965D09C4EB = "تم إصلاح بلدوزر الحفر!"
	CF11FFD64B2BDEF5C0F6F094B1D2B077 = "الجبّار"
	D584B7834E07F8E1996A08B6AE262ADB = "الجبّار القاذف"
	5C31FDD24D29651EB44FA2BB74BFE3A1 = "الجبّار الزعيم"
	5EEE491E41D6FE8CB52DD980607FC67E = "الجبّار الزعيم"
	316DF2F2472F18F658B0838A8D51D865 = "الجبّار الممزّق"
	4E0AD635487A482A67AF44845D5463B5 = "توأم الجبابرة"
	CEA6C1C74D9133809AAC8F9DDBEA8202 = "يوجد هنا شرنقة جليفِد جبّار! ماذا يوجد بداخلها هذه المرّة يا ترى!"
	1F3F93FE4CED246950A04CA16910D7BA = "مات الجبّار وتحقق الهدف! عملٌ ممتاز!"
	6E07328C4D7C503DE16A00B0CA17F9FB = "لقد وصل الجبّار! ابذلوا قصارى جهدكم!"
	7ACEE9EE413FE0361D5DF78582054D46 = "لقد قضيتم على الجبّار وحققتم الهدف. عملٌ ممتازٌ أيها الفريق."
	A1B6E81D4EDC6FF49D483B9378F9039D = "الجبّار!"
	9078A81B4B72E59AE3B5669C716085CB = "عدد الجبابرة الذين قتلتهم"
	5615688E4D9D8C364150C791BB22BEF6 = "لقد تخلّصتم من الجبابرة - لفترةٍ قصيرة. عملٌ متقنٌ أيها الفريق. اضغطوا على زر العودة الموجود على روبوت التخزين عندما تكونون مستعدين، وسنرسل الكبسولة لكي تقلّكم."
	E2827D3242860D7F01E424ACD620BE94 = "وقت تبديل الملابس!"
	DFEF36A247A6C2272A2D52A8EC908B24 = "ستحفر أسرع"
	5F8A10094EA37EEF2861958CAECB4CFD = "ستحفر أسرع."
	8A3E389643ED5A8452BAA9BCF6FBC2BD = "ستحفر أسرع."
	FFF44FA643A75D7456070EA053E850F8 = "ستحفر أسرع."
	6FDF51AA4DEC09E88C4128AE84FE00C0 = "بلدوزر الحفر"
	C7EF5A734349FBDE37BA0696D655661B = "بلدوزر الحفر"
	EA1E2D3E40F486B13569988CC979AC70 = "بلدوزر الحفر"
	9CAB0BD64C4037F28845F9B54DEC9E81 = "تم إصلاح البلدوزر!"
	B36BCF1840F18DDD6B1ADE97BCF3B94E = "بدأت قشرة أوموران بالتصدّع. إذا خسرتم بلدوزر الحفر ستخسرون المهمة، لذا احرصوا على حمايتهم من كل الأخطار!"
	107097B244DB05B96F3591858EEE3397 = "لقد وصل بلدوزر الحفر إلى الهدف! يقوم قلب موران بالتشويش على أجهزة القراءة الخاصة بنا، ولكننا نتوقع ضغطاً كبيراً عند بدء عملية الحفر!"
	EB06122D48C6E0ACA2C1049F0185D083 = "لقد تلقى بلدوزر الحفر ضرراً لا يمكن إصلاحه، وهو يوشك على التعطل كلياً، لذا يجب أن تكونوا حذرين أكثر!"
	5CA1C90C41DAADAC9090628CA77D53F5 = "يوجد بلدوزر حفرٍ هنا!"
	964771214EFE39215661C6BC1DEBDDFD = "بلدوزر الحفر هنا!"
	289EE68F4D099CCB1A0324B1AD5D1B39 = "لقد نفد وقود بلدوزر الحفر مجدداً! يجب أن نجمع بعض الصخور النفطية يا رجال!"
	AE94AAD14633D605D7BEF7BCFC0E7346 = "بدأ بلدوزر الحفر بالتحرك! إلى الآن يبدو كل شيءٍ على ما يرام، ولكن يجب أن تتوقعوا أن يتغير ذلك قريباً!"
	AA356FE54262C2B1A221A4B0822DBA31 = "بدأ بلدوزر الحفر بالتحرّك! احرصوا على ألّا يتعطل واحموه من الكائنات التي قد تعترض طريقه!"
	B73D6127485751BC04024CAE43827251 = "وصل بلدوزر الحفر إلى الهدف! اضغطوا الزر الموجود عليه لبدء عملية استخراج قلب أوموران. إذا خسرتم البلدوزر ستخسرون المهمة، لذا وفروا له أفضل الحماية!"
	6283C41245AC6270DE89789AEA9599C3 = "الحفّار"
	F6D21EBA42BEE396FE6FF68D54E8DFF1 = "الحفّار - سلاحٌ رئيسي"
	1FEB0ECE4DA8F4076311DFA0BC5FFFCA = "حفارات"
	47380187438EE364C6A56085EEC504A8 = "تعديل الدرون"
	6F017F9E4A37C608F3331CB551539E8F = "تعديل الدرون"
	0A189FD44BAEB48AE794B3894AEB787D = "برج توليد الروبوتات الطائرة"
	594A7D6C47E8A9ABA04BF9B83E3A4A6B = "لقد وصل الدرون!"
	5D11775D4098373B80395E970421929F = "تم استدعاء الدرون!"
	6A454383464DCEFBAAA1CFA35133FAEC = "ساعدني في البناء أيها الدرون!"
	F283C3F241C0AD944A750EBD5A474184 = "أيها الروبوت! أنا بحاجةٍ ملّحةٍ إلى البيرة! أرجو أن تكون سريعاً في تحضيرها!"
	A651B34B4E07331173E7458FF0326A45 = "أيها الروبوت! أحضر لنا مشروب Flintlocke's Delight من فضلك، فنحن نوشك أن نموت عطشاً!"
	E92ACFC24257B9BF0E59B383D8C6C476 = "أيها الروبوت! أحضر لنا مشروب Flintlocke's Delight من فضلك، فنحن نوشك أن نموت عطشاً!"
	A01E1F8848C0D73DA14A0B92564DBAE3 = "أطرافٌ متدلية ورفيعة"
	E1159E0C4ADCC2E97A70AB9386EB3F4C = "شارب المنقّبين المتدلي"
	48FC1DA04D998CA440F90BB451BFE218 = "كبسولة النقل"
	8EFD033E4AC4EB85EA44EC90EC3B4529 = "كبسولة النقل"
	442EA9FA44713CF2001F33A907458DD9 = "لقد وصلت كبسولة النقل، وهي بانتظار أمر الإقلاع!"
	4ED76A63453CD0A0D2E5479AE131E539 = "لقد وصلت كبسولة النقل. سيتوجه روبوت التخزين الآن إلى منطقة هبوطها!"
	65FA0D284CFE1C7C252A978DE4BEDAF0 = "ستنطلق كبسولة النقل بعد 30 ثانية."
	5EA56CA44C3B7EC6BC9BD2AEA22EF90D = "ستنطلق كبسولة النقل بعد دقيقةٍ واحدة."
	2519D20E4B38870B7B010296B9E3F4AB = "ستنطلق كبسولة النقل بعد دقيقتين."
	393B93004629E2FAFEBDEE89842C3222 = "ستنطلق كبسولة النقل بعد 3 دقائق."
	486E85DC417D9BA3B501728A5EAAC52B = "ستنطلق كبسولة النقل بعد 4 دقائق."
	0FF9663743BF3CBD742D618165BB82A8 = "ستنطلق كبسولة النقل بعد 5 دقائق."
	54160E504AF6978CAD0666941D811100 = "كبسولة الإمداد قادمة. تماسكوا."
	6F7CBCA4437C1186AF8904B63C3F967E = "كبسولة الإمداد قادمة. تماسكوا."
