10718 entries
35 namespaces
8867 values

Namespace Global (9940 keys)
	A2B0C5B2490433FB57B3008A2A36ECB9 = "        nollaa        "
	88458F1742B7E6F178A843B8AF0F9A32 = "Vahinkoalueen kasvatus"
	F4E9DCE1494D50297E8D15A1DF86FB73 = "Vauriot korjattu!"
	4C998E0146EE35AC0469DF9C8765E292 = "Vauriot korjattu! "
	1C83E43C44562D584DD7F0842EBD83B8 = "Vahingontuotto sähkölle altistuneisiin"
	4EC29C8D450629F606642DB20C059C33 = "Vahingontuotto sähkölle altistuneisiin"
	856164F147B4CF0422EFBCA90AB51F9B = "Hitto, tarvitsen krediittejä!"
	D182A7694889A5498EF8ACBC80C26A6A = "Hitto vie, juuri kun alusvaatteni olivat kuivuneet..."
	A02C0CD1421E96A192386FB1CC0C5E6C = "Hiton pilkkopähkinät saa auki vain hakulla!"
	2F2298BA463BE32E5A077790A2DEA296 = "Hitto olen hyvä tässä!!! "
	06BF52534DCE44EBF75E51B4F9CC4BE5 = "Helvatan värttinät!"
	9BF941594897154747C3B694E1EABC8B = "Pirun porat ylikuumenevat! "
	64F1652D4C93B7B2C6EF7197127E29EF = "Pahuksen soihdut tarvitsisivat päivityksen!"
	A64B40594981E028C8FCCEB1A5DDE72E = "Perkele!"
	994D340245B7D9084849AA8578AD5C83 = "Pirun tahmea mönjä!"
	35A6A9C94406CDD8893D7988C77718C5 = "Hitto, Deep Rock Galactic!"
	0232110A474ECAF437B69591E70D3F81 = "Piru sinut periköön, Deep Rock Galactic!"
	2255807847614DC74BD770BA4AF0E013 = "Piru sinut periköön, Deep Rock Galactic!"
	C3C1D37B42E8C8D876FF94BF0AB0308C = "Piru sinut periköön, Deep Rock Galactic!"
	C3D2D293402C7C0AE8CED48F1F669F7C = "Piru sinut periköön, Deep Rock Galactic!"
	190EB04A470D0E4AC1753B8B68616313 = "Piru! Täällä haisee!"
	9DD6044A44EC8FC03DD89DA9AF55FF6C = "Kirottu! Niskaani sattuu!"
	16E8E57F43A83641265868AC06E4C5EF = "Piru! Kävipä huono tuuri!"
	D8014AFA4714D806386602938E7E3322 = "Piru! Kävipä huono tuuri!"
	461A97EF48E78666125F80A813D3AB22 = "Hitto, olen hyvä tässä!"
	AFFA876A4FAD9054DD150C96329BCD3E = "Hitto ku oon hyvä tässä!"
	8A695C4D4E2F4F840AF3F58F8093DB9A = "Piru! Kävipä huono tuuri!"
	158D48C24F2A7B80B617EC980811E23D = "Hitto, maanvaiva! Tappakaa se!"
	161407404D7CCDE0A72A338E68834073 = "Hitto...Panokset loppuivat!"
	5FA3E56C4EC78418988FC5982FA48265 = "Hitto...Panokset loppuivat!"
	8EFE61AA4D63935A94C35EA136AB50D6 = "Hitto...Panokset loppuivat!"
	308E2FB245EEF84CD9DF549CD838C167 = "Tanssikaa apinat!"
	008DD8244AFD1D0C5E4CCBB8743F5F13 = "Tanssi tämän kanssa!"
	269650F344375F1C86527287DD187D80 = "Keikarin ohjaustanko"
	DC29D0E348D70029C049329D46E07007 = "Vaara edessä!"
	1DC72A72440F98A585370693E37EAB94 = "Vaaran ja pimeyden! Tässä sitä mennään!"
	8D6FC8B3425B23CEAB48969754AB92AD = "Pysykää kaukana tuosta!"
	FB531602444A8989E3ED878D435CB815 = "Vaara! Älä mene liian lähelle!"
	60521FC94727509430ED5ABEBCE27A0F = "Vaarallista kasvillisuutta"
	1B3265E9421D91BCF60CFF85167A41FD = "Tuolla on riippuva tahmasiemen!"
	AAB8313445D361D4166272A5B23BEF9B = "Tyylikäs! Niitä pitkiä, filosofisia haltiokorvien oikeaoppiseen käyttöön liittyviä keskusteluja varten."
	C7FC5E404A079E1A4EA46BB8CDF0C2FA = "Pimeä"
	C92A11574F8C0838CDAEBD899336E724 = "Synkkä lasku"
	0C373F314C1B99471C0B9D9E1D6EDED0 = "Mustaa morkiittia kaikille!"
	C00520CB4B991983F2535AAD65416765 = "Pimein"
	B06C1E7548C33971C20D1ABE9E4D839A = "Tummanromanttinen."
	0A6C24AF418E1311146A1397DAFDA402 = "Pimeys"
	3EEE274A4778EB15C0D5DCB931989B50 = "Pimeys on ystävämme!"
	EBCBE14B4504EC56C82A1F85F9F32BD7 = "Pimeys on ystävämme!"
	F8B58E0E4EA54AA81442F1B1FD8BA2C4 = "Pimeys on ystävämme!"
	CBC92B804862BDDA7286BF98D6BFD825 = "Pimeys, täältä tullaan!"
	9205D30F4D3C1655949079BE2F972D3B = "Pimeys? Ei ole mitään."
	915269E646940912FDDE7E9DFAB30A1E = "Syöksy"
	77BD409A4269438CE2D1F28B675D318A = "Viheliäinen"
	85BDFAAB489EDD531B5A2682F9FA84E2 = "Data teksti"
	911B08874DBCFE8D706053985DBE5D48 = "Sarastus"
	F91804CA48B81D39B9674E9864E4828F = "Kuollut"
	6C38949242FA77F5A353B19412442314 = "Kuolon-silmä"
	8D38A16F4CC69C9099EE47B5492E25AA = "Haukansilmä"
	9D1553E1465D1E8AE49CF4BD8AC3E503 = "Määräaika"
	A1FC2B3548F21FF9B11C3AA77264CDB0 = "Määräaika"
	65800F5D4F2CFE76FCFAD390DAF4916B = "Tappava"
	0F138C89498715C12C1C9F9F375F02D8 = "Vihtahousun"
	5267A7DE4BD5A48C1486D5AFE3A2F1D8 = "Lisävahinkoa palaville, tainnutetuille, sähköistetyille, jäädytetyille ja myrkytetyille kohteille"
	97C7C4EE4DA875AB41571AAF08DC968E = "Tekee massiivista tulivahinkoa palaville kohteille"
	C3FC680D4ED177DB6FD35796089C808B = "Tekee vahinkoa suoralla osumalla"
	5752FB294C08293A5867409459F50E7D = "Tekee enemmän vahinkoa"
	0000DDF9494AB4629FB4F2BD15F38096 = "Aiheuttaa enemmän vahinkoa vihollisille"
	2EA177CD4A6D3565FA123F944EC2817A = "Aiheuttaa enemmän vahinkoa vihollisille"
	3B7D000F40DE38FDD7469498ABF505DB = "Aiheuttaa enemmän vahinkoa vihollisille"
	632D19A34691605866581C85D69D4E9B = "Aiheuttaa enemmän vahinkoa vihollisille"
	6473476D424C3375CEB17FB829944BEB = "Aiheuttaa enemmän vahinkoa vihollisille"
	DB7D658A482C345FCB200DBFBD9438CC = "Aiheuttaa enemmän vahinkoa vihollisille"
	DFB929C749778C4BE44435BF2030A9C6 = "Aiheuttaa enemmän vahinkoa vihollisille"
	4901EFAE48E55B4664E6D1A0BB795D95 = "Kuolema"
	931D6D5B4AF47296677F45A518A3C8B9 = "Kuolema"
	1571011F437CED45FD5339B859125CFA = "Kuolinpilvi"
	954E0B0B40CD40229381B0835B77D0B2 = "Kuolinpilvi"
	AB34015442C0D3836E407C92F27A0B03 = "Kuolinpilvi"
	AE2518B94C2CB3ECB8D942ABC395204D = "Kuolinpilvi"
	09E378214F1F437C72DDBB8A5F7D2F94 = "Rappeutuma"
	819471644353A9057F66CBA9EC6F1F4F = "Heikentynyt"
	70442C4A4E23572B90414F876F619CE5 = "Valintoja, valintoja!"
	8EB8899545EC353CA450FE81A2578A48 = "Valemaali laitettu!"
	ACE404704568229FE13C849A2AB03A86 = "Heikompi latautuneiden ammusten vahinko"
	2D3249D04A8DD1FCD136418AEEF29603 = "Vähentynyt laukauksen hajonta"
	C738E222461EF2E65DCF539071418DF6 = "Lyhentää käyttöväliä 1 sekunnilla"
	ADB66A604CE10C5FD569CDBC6405B962 = "Syvä"
	780BAFC24DAC24E912184F94DA0AC966 = "Syväsukellus"
	49714D714B976F88860C89912F53A2F7 = "Syväsukelluksen kuljetuskapseli matkalla."
	DCF898B346E58A0DBF4952977C7D2AF2 = "Syväsukellus valittu! Hoidetaan hommat, tiimi! Meillä on kiintiö täytettävänä!"
	F3AF0EF04D3A2A40026B80934478CA06 = "Syväsukellus valittu! Kuljetuskapseli on käynnistetty ja valmiina lähtöön!"
	60329C1049C6349FA4D6E5B05185EAC7 = "Syväsukellus alkaa! Katsotaan, oletteko niin hyviä kuin väitätte!"
	BBF19C2D409090CC908FEF909F828343 = "Syväsukellus alkaa! Ensimmäisen osan tavoitteet ovat asetettu ja odottavat suorittamista! Antakaa aiheutta ylpeyteen, mainarit."
	65029BF74D7242B8BE0B3297E7272845 = "Syväsukellus valmiina alkamaan! Puvut päälle ja kapseliin!"
	9907218D48C9FB9752389EAD19EFFCFD = "Syväsukellus valittu! Toivottavasti tiedätte mihin olette ryhtymässä!"
	13776A4C49E5555C4F2153B1643687A5 = "Syväsukellukset"
	30E03DBE416DAF233849E9A100634FFA = "Syväsukellukset"
	447D669E45287B96B52BDEB70E717FF6 = "Syväsukellukset"
	A857703440D3A41CF51264B287942D98 = "Syväsukellukset"
	D3E056624DD8795A1CC3B38ECE9173C0 = "Syväsukellukset"
	FFD0693140936BDF95738A8A5903132F = "Syväsukellukset"
	0065051F46801A9794CDAA812ACF0DAD = "Syväsukelluksia suoritettu"
	DCD8A2974881A71E2A2FDE915F8525B6 = "Syvät taskut"
	741F9C764697A64C85EA609B55508704 = "Deep Rock Galactic on pidättäytynyt paremmista ja turvallisemmista varusteista. Jos ylitämme karvaskivien kuukausikiintiön, voimme pakottaa työnjohdon sijoittamaan parempiin varusteisiin sinulle ja mainaritovereillesi."
	BA65ED5E47FB8CD0032DD1A6B26C7051 = "Deep Rock Galacticin toiminta häiritsee kilpikeräkroonareiden luonnollista elinaluetta. Nyt niiden on havaittu tunkeutuvan myös muihin biomeihin. Me emme voi antaa tämän vitsauksen pahentua, sillä ne ovat aivan liian vaarallisia ahtaissa tunneleissa! Täten Liitto haluaa teidän palauttavan luonnon tasapainon metsästämällä täyskasvuisia kilpiselkäkroonareita."
	EC2741034364BE904A06DAB26EB00EB2 = "Deep Rockin täytyy todellakin hankkia parempia varusteita!"
	8482AFEF47A351EAF64E0D967161C2C6 = "Deep Rockin täytyy tosissaan investoida parempiin varusteisiin!"
	E239805C40FF59DD921D969037CF61BC = "Syväavaruuden Mainariliitto"
	CAEF219C4D5484D3784E848D7E1150D7 = "Syvä ja täyteläinen - aivan kuin Hoxxes:n luolastot!"
	077FE1A24DF28D828BE8A195F172B555 = "DeepCore 40mm KKH"
	6685A8EE4C9860BA381D84BEA2518D8F = "DeepCore GK2"
	96A22F084F0D6C29DB666982E4FABF70 = "Syväliäinen"
	AB3C52A847CFEA2BA44DCCBB2690FBF8 = "Syväliäispesä "
	0BDBCA6846F431EFD81BEF82C69ED355 = "Syväliäisparvi"
	23E18029486C849D4641B5BBAD9CF04E = "Oletus"
	CF6322E444872CA31A421C964533280F = "Oletusmaalipinta"
	E1EE517846967BFFC6AB10B830ED84B4 = "Viallinen"
	D513BD264D814E81E088A88C7B0F653A = "Puolusta"
	D93396D042711A0E30ED05BE3D2AAB8E = ""Suojele mustaa laatikkoa" -tehtäviä suoritettu"
	060B74A347B218EAC468D8809805ECC3 = "Suojelkaa Dorettaa!"
	711006B745E59077C150EE8E3A132484 = "Puolusta kohteita:"
	6DCAB3804892BC5B43D9808B53E0B6DE = "Puolusta tuota!"
	2F4F3C09466037D14585C6B95BA2BBE3 = "Suojele poratraktoria vihollisilta siihen asti, kunnes puhkaisu on valmis."
	7FE1639F43F7BBFAA4A61E82AB99771F = "Puolusta olutta"
	307E79F649E80B6774BEB787CE97D14A = "Puolustakaa tätä"
	4CA4D6384EA02F43FBE05E97238FE7A0 = "Puolustusjärjestelmä"
	FA5E9A4346E49469F16960BF6DD96C57 = "Puolustus"
	C37BB83643B78D1A3D21CAB3AB200C9F = "Puolustuksen tehostus"
	D41D0682441981E2B54EDD908A791B20 = "Tarkoitus ei missään tapauksessa ole muistuttaa DRG:n toimitusjohtajaa."
	44EB8CCD45F0541602747D97DA7BE5DF = "Viive"
	D78C51144C28CE76F4C47AAF0EDEF70D = "Ilonaihe"
	99DE4F374F07C18A3F1703807B3A46D2 = "Toimittanut"
	18DE5B0A44CE63349F6EE0A23D2E2794 = "Räjähde-expertti valmiina palvelukseen...!"
	9ED52BF34F4BC104125BCEBDCD552779 = "Pesä"
	0D8331334DD9FFFE16B4DB975A9E080A = "Sakean luonnon vyöhyke"
	0B9C58F542172778A7057FADD52AB778 = "Tehtäviä suoritettu sakean luonnon vyöhykkeellä"
	1C3E6BDA4318E35ED0C87BB2BFB927FD = "Tiivis graniitti"
	B13BEE94433624D118A3AABE630F2519 = "Ehtynyt morkiittikuori"
	83E0B31F47EE43E49D5DA3B186BA4A8A = "Asennusaika"
	A76D23CD41608B56528285916B3366DF = "Muodostakaa satelliittiyhteys"
	0BA4EA294CA24DE672AEAD9591261174 = "Liitä jalostamo pumppuihin putkiston avulla."
	85A6000E4DD0D23934438C80C4D8BE95 = "Käytä <bold>suokakilpigeneraattoria</>"
	47CFBDC64E5A6FC76147A0B792528513 = "Tallettakaa"
	567197FC47E2B7A939B55D90FA510CCB = "Talletus"
	C80AE58C4CA1CB1229CBDFBAB0A86FA1 = "Tallettakaa"
	7BF94BCB44E812F33BBA31BA9D637E4F = "Tallettakaa MULE:en, kunnes tiimi saavuttaa tavoitekiintiön."
	5F213AC34534738253556290BCFEC9F8 = "Talletusaika!"
	977A74BB4CE74021C712AD9DF64C3035 = "Talletus"
	AFDABC18448B1D626DF030AD24EECE6A = "Talletan"
	697CCCF6428B77621835D993AB3FD824 = "Talletan mineraaleja!"
	9CC3114B49D40B46B5190D8DAFEF6287 = "Talletan mineraaleja!"
	2D4A3F034450212B286D52A0AF8E7428 = "Talletan!"
	67F53D124AD859C035048F80852BFDF4 = "Talletan!"
	083F4D174D5F2C18BBF5868EB0511BDC = "Talletan! "
	34D4121C484DE43647CC24B93374B87B = "Syvyys"
	58D344574E78D6EF1034F59A7748D0BF = "Syvyys"
	D1C63FCE41FB9AB76A4A62816997FE78 = "Syvyys"
	E38943E6405565404F269395D1834389 = "Syvyys"
	F772A8744A44F46E38F5519AA12CBE55 = "Syvyys"
	AFDF08DE491727357DA809848D09D799 = "Syvyys"
	96BEE6884B025ACC894BD89FF9410097 = "Suistuminen"
	79C6D4A840725915A51F4E9465AB36FC = "Lasku"
	56206FBA41E0CB8F99293ABE488C418B = "Kuvaus"
	9366334746E82EA5911DEF8A8CA99FFD = "Kuvaus"
	E12F16CC4AFA6B06CA2F44A282D6FE64 = "Kuvaus"
	A3F5B7E74730B80F977237A17054CA3B = "Aavikko"
	CA103F7342D0B21BBBA40AA070F50127 = "Aavikkojääkäri"
	4ACAA9BC4B1CEC1C5DC6CE990F4A96A9 = "Epätoivoinen"
	9F719FC34EE8EE5D0B1CC7BE0D2C8C80 = "Tuhota se!"
	839E0F9F4CCC31E5B086BFA7F60BD500 = "Tuhotkaa sädettäjät hakuillanne!"
	69C7E8E84CBBDA197E7B028B19FE64F3 = "Tuhotkaa sädettäjät! "
	F2495B9B4E8FA03EC81A1BA8B4B7DD01 = "Tuhotkaa hautomo!"
	B45F239B4E904131F233DAAE721AF793 = "Laserkristallit on tuhottava!"
	27BD00D248928CF75219E3B91E7D62FF = "Tuhotkaa tuo räkijä!"
	1D105065438E7A27A79D078C26AA9832 = "Tuhoa munat ennen kuin ne kuoriutuvat"
	6D532B7A48E438DE0F326A893356AB5B = "Tuhotkaa hautomo!"
	42220D2840864BF93917A994471364D0 = "Pään tuhoaminen estää eliötä räjähtämästä"
	820A48104731245334ECC4AA3AB8F9DC = "Pään tuhoaminen estää eliötä räjähtämästä"
	A4FA00164668543073CC25B813BDAA2F = "Räjähdys onnistunut!"
	70BED7904D1D033440D647BC04BC7D2A = "Räjäytys suoritettu!"
	A3A181DF4AA030A80D841C8240F2C598 = "Räjäytys suoritettu!"
	D0DC22DE41563374D9FDB1A21E69FD4D = "T&K kehitti tämän avustamaan yksinäisiä mainareita valaistuksessa, louhimisessa ja yhteenotoissa. Tämän APD:n ei ole tarkoitus olla täydellinen työtoverin vastine, mutta se on silti tunnettu luotettavuudestaan. Sitä yleensä kutsutaan nimellä "Bosco", mutta työnjohto ei suosittele lempinimien käyttöä laitteistolle. Elollistaminen on tunnettu aiheuttavan masennusta, kun edellä mainittu laitteisto tuhoutuu."
	607EDCBA40DD7428C17F5BA31B3E4598 = "Paholaisen"
	8E9614634FF2B87C175000B0137B1120 = "Timantti"
	41D242CA429F2FF60FE943A761A436EA = "Timantteja!"
	8B770D804C9142679C8D79946854C900 = "Timantteja!"
	AFBE7CDD448CFA6C9C08169C6F829B6C = "Nopakas!"
	9E5B862D465C14288FE9F3856F5010A0 = "Kuulinko "kiveen ja kallioon"??"
	6A295DD943E49FBE22ED409EDCF18041 = "Ei tainnut tulla sateenvarjoa mukaan?"
	C8181DC2434D185AD5B3AA862C531CB1 = "Oliko joku jonkun glyfidin määrä, joka juoksi minut?"
	D2DF27B84FFD7DC38BB410B8A8C21586 = "Löytyikö tuon patterit jo?"
	3E41F0004D279F3C5D9E3EA2615892A0 = "Tiesitkö, että banaani on oikeastaan marja ja tomaatti puolestaan hedelmä? Se on itseasiassa melko mielenkiintoista, jos asiaan syventyy tarkemmin."
	0C1BB4FF427AFB51465A08B84E076523 = "Tiesitkö, että kulta ei liukene typpihappoon?"
	4FFEF5C149524638C2403287DD4C333C = "Tiesitkö, että kullan värisävyn määrittää plasman värähtelyjen taajuus metallin valenssielektronien joukossa?"
	D7E7E03A49F74AA31DBD1CA19B299CA9 = "Tiesittekö, että kuivan graniitin sulamispiste ympäröivässä paineessa on 1215-1260 °C? Tuo lämpötila kuitenkin vähentyy huomattavasti veden yhteydessä: aina 650 °C asti ja vain muutaman kilobaarin paineessa!"
	06305F38499EF9BB6EE8CF9F5E9EA19D = "Kaverit, en selvinnyt! Olen piruvie liian hidas!"
	0964316241D641D66BDF78AFCB27812A = "En todellakaan tarvinnut noita mineraaleja!"
	6D38CC9B4A86672BE6EBB09F8AD6B841 = "En tiennyt että on olemassa kasvi jota en vihaisi."
	DCC66A314385F7C3A0B4F9ADC4299E54 = "Kuole hiipijä!"
	5AC3AB554F0C8A2D30E599B8E3E1A992 = "Kuole niin kuin äitisikin!"
	C54FEA1B4295255C01942DB471E2F829 = "Kuole!"
	5D79F1CB4B643173F73F4C896646ABFC = "Kuole! "
	5D91FDA44AC37B058715B1B9D68B64AC = "Kuole, senkin murikka!"
	068F190E4D576FEAE6C66B82B554FE62 = "Kuole, kärpänen!"
	767210D64D1CA65FC4A49884F45A7B77 = "Kuole, kirppu!"
	18124F134CB233C9C302FEA4D1622DA5 = "Kuolkaa hirviöt!"
	4B549C5A4F830D497E30E6A9F628A9AB = "Kuole, arvoton kristalli!"
	CA79192040FAF9D14BBCEBBA9B4DB042 = "Vaikeus"
	EBD66465417DC65FA3EADB9C8F168575 = "Vaikeustason-nimi"
	0324FF10445BFB0A4E5A5AB19E8DE3EC = "Kaivaminen"
	54DFED0C4ACF3DF186A8CC9529B32393 = "Kaivaminen"
	5A3E99F24E761F5C0E250BB667D291FC = "Kaivaminen"
	C94FC3AB4DE890FDCE298EB3FE32DF6D = "Kaivaminen"
	4EFD9B614F9799410263C4A660C373A8 = "Kaivakaa se esiin"
	13988B1740B19CF9D4E06C9BEE4C65D5 = "Kaiva tästä!"
	AA3EA29146FC2BC509A9D19A9556B8A5 = "Kaivakaa ne esiin"
	526037D049221CE50EAAC296241BB1F2 = "Kaiva <bold>tiivistyneen maa-aineksen</> läpi"
	D860E0D749FAE01629CD1CA64FDF0402 = "Kaivakaa yhdessä tai kaivat omaa hautaasi!"
	9D7BBEE84385B15A145F3D95F885557C = "Kaivaa"
	077161994CF326D89CA4E4933EDE7554 = "Kaivuu on toinen nimeni!"
	419D16824393B7D39892539A7D3833A8 = "Digitaalivaara"
	06A4A4384A6650F3BA998E9FD551F92C = "Arvokas vanhus"
	D2BEA09343D88CA835743AAD61C37934 = "Arvokas. Klassinen. Hienostuneen sielun ulkomuoto."
	0E91C40F4AB94C850D08678E280C6606 = "Kaivaus"
	99EA218E4E9A24C003B44DA6E2EF2B27 = "Laimenna Mineraalit"
	3C17BEB247B2BD5B937C1DB9BCDC508B = "Himmeä"
	45F0D76D47CD40DA082434B337E20DC3 = "Suoraan"
	F07473C849745FEFCA1D8F996CDFD5D8 = "Suora"
	415FB1DF4B82E4151AB599BD6A466F3A = "Viholliseen aseen aiheuttama suora vahinko. On olemassa useita vahinkotyyppejä (lähitaistelu, kineettinen, tuli, jää,...), joista viholliset ottavat enemmän tai vähemmän vahinkoa heikkouksistaan riippuen. "
	6AC069A8424764EF1399D99790C3C7B0 = "Maa-ainesta"
	96951BAE444772EA961DECBD61301FD7 = "Maa-ainesta"
	DC8594C44633A2DE7C088D9F7E0CB492 = "Maa-ainesta"
	6D18B8FA40F0AA0279F1C1B8A484A738 = "Maankaivajat"
	D85851C7484AD36AB32C3F9F4A3282DC = "Maankaivajat"
	BBD4F67449CC32EAE379EFA32FB7EF30 = "Multaa!"
	AF653221421C6CB8EFEDC4BBA071E9D7 = "Maa-ainesta! Missäs sitä on...?!"
	E1EAF02846B9641CCEF665A0C2D67DC1 = "Maa-ainesta! Missäs sitä on...!"
	688E17E74AAF94913634D59AF561C5F3 = "Likainen"
	5C2CE082461D6D9FB80439A55C0A8B32 = "Poista Master EQ käytöstä"
	3203D4FF4273B34F23E33FA8BD421BDD = "Käytöstä poistettu turvallisuus"
	59DBF7C0412439480EF5CC862CC4907D = "Pura viritys"
	141AB42943283CF82A16038BBF333C8E = "Pura miina"
	04CF5DBF4DEA18514583758F68F913D2 = "Pura ja poimi käyttämätön räjähde talteen"
	AAE6E61E464EE586C6B9779BFD21E810 = "Pura tiimi"
	BD626BBB44A943CB4CD039A72DFDA15E = "Katkaisun suojaus"
	1420C04C4829EFB1D1E987A2D7CFFA72 = "Discord on ilmainen, kolmannen osapuolen omistama sovellus joka on suunniteltu videopeliyhteisöjen käyttöön.

Ja se on yksi paikoista, jossa kommunikoimme mahtavan pelaajayhteisömme kanssa!"
	BEF0C0384AE169A4DFB99B9F6F188B26 = "Purettu"
	46A79CFE4E475C7D27085CB722E85C55 = "Purkaa"
	B51D16F34478D80476FECB8D25577D82 = "Hajottava taajuussäätö"
	665C68DF48B231010EDB4B8B731C6BDE = "Etäisyys"
	16D1CFBC4B03B4DAA1B0A69179792B85 = "Kuljettu matka"
	5A9FA1284CF915A55E59E19A91A597D5 = "Etäinen"
	FFBB81014853A31D28148798F5EDA7E5 = "Tislataan raaka-aineita..."
	E32B2B7E4BBC3DE501D423864623B646 = "Tunnusomaisen paksut kitiinilevyt ja luut suojaavat eräitä isokokoisia olioita. Nämä <bold>torjuvat</> useimmat <bold>vahinkotyypit</>.
Jatkuva tulitus <bold>särkee lopulta</> panssarin, mutta se ei tule olemaan helppoa ilman panssariammuksia tai räjähteitä."
	A3A28466444D8871E8E1518EE4198A27 = "Oja"
	9246226B4C14A6BA103913A14633DBE7 = "Jumalainen"
	A776E0AC425E784A132C54A074AAF44F = "Pysy laskenta-alueella! Yhteys katkeaa!"
	F61C962A4D8522B7072EAFA9461465DB = "ÄLÄ jätä triangulaatioaluetta! Menetämme sinut!"
	98BE548B422E3AA17442C2B16EB36EFB = "Tee tai kuole, tämä on viimeinen tehtäväni Deep Rockille!"
	013379F04FCE614CDB0E75B9052B44BD = "Tunnetko tuon? Tuon maanisen kikatuksen, joka kasvaa vatsasi pohjalla? Se pitää vapaut-thaa-haa-haa!"
	04BBF4194695F111B71769BD87B645F6 = "Onko yhtään Kanaria hanassa, Lloyd?"
	60E225D8464397BA2BBD87AD37BE6995 = "{0}, onko sinusta siihen?"
	371C10844F9EDD3AA80B019D5F81BF80 = "Haluatko vaihtaa 
paikallisosastoa?"
	8FD44D484F6B5A68B3FE27B9ED432C15 = "Haluatko päällekirjoittaa tämän näppäimen?
Tämä vapauttaa '{ActionName}'"
	11E261FA4F8BEB22EBA00BADA3C6773A = "Saako näitä kukkakimppuina? Kaverin puolesta kysyn."
	D868FC7B49CEA4B8A91903BEC7F295EA = "Saaks tätä mustana?"
	20D004A74B85446141D3BC8F0089BF1E = "Saako tätä mustana?"
	24B41EEB45EB29A99A4A3FB0F668DFF2 = "Saako tätä mustana?"
	8A3484E043F87B628190368C7B3B615E = "Saaks tätä punaisena?"
	DBD7A3CD43BB7D79CB02E8B8EE5DF189 = "Hoitaa homman"
	FDE46E0240F71FF4A5BBA1880487918A = "Hoitaa homman"
	939013ED4F41A07C8667A9B398E3FB94 = "Johtaako tämä takaisin avaruusasemalle?"
	17109052401CD075BE7E44A85B045020 = "Tarkoittaako tämä, että tämän käyttäjä olisi hiilikimpale?"
	247E527C43DD14ABAC671A95E7711638 = "Kupoli"
	5E74E6ED470F09DA350E0BA7E59C981A = "Dominik Stau, Cody Barnes, Jake, Mathias von der Heide, Kert Tin, Stefano Giacchetti Aravena,Jacen Toal, brent B., Jon Navarro, Kory Small, Isabelle Chan, Jonathan Marquis, Tristan Caron, Timothy Mackenzie, Paul P, Julia V, Timothy Mackenzie, Asher Blair, Stijn van Rijen, Christopher Allan Walker, Evan Gradzewicz, Maxime Riou, Dominic G, Ludovic Hamelin, Mark Haseley, Timo leander spykman, Jestin Edward Mammen, Michael McDougall, Sivokho Dmitry, Theodor Heiling, Nikita, Dexter Spenik, michael harrop, Ben Llewellyn, Cory Watts, Nathan Williams, Luke McComas, James, Christophe Mateos, Jordan Thomas Brockway, Jaimee Lavery, Callum Newman, Michael Deskar, Ron Moshe, Bo Yuan Zheng, Danniela Goes, Ricky Spence, William Freeman, Will Pritchatt, Felix Schiller, Erwin Bell, Erik Stüwe, Colton williams, Artem A. Dedov, Alesh Holubec, Matej Vlk, Lim Zi Hao, MIguel Angel, Rafael Aragão, Philip Mørch ja monta muuta..."
	3D1304F545B7EE31A4DD668B12BC49E5 = "Älä vaivaudu ampumaan pesänvartijaa ennen kuin se paljastaa heikot kohtansa!"
	3CC4CBB746B272D2215134A5F728BEA4 = "Älä kiinny liikaa!"
	6E20E3A14326D8127859F6857DCDF905 = "Älkää menkö liian lähelle! Se puukottaa teitä naamaan!"
	B219BE384F814BFA0BE202916D737E46 = "Älä mene liian lähelle, tai ne ympäröivät sinut!"
	1AD1206B472E1D5F65809BB04E039AC0 = "Ei ole enemmälle tilaa!"
	3D671FEE48E3B9B92C65588BF9523D9C = "Ei ole enemmälle tilaa!"
	E17D5B884F0A2A3E3493378FFDAD96B5 = "Ei ole enemmälle tilaa!"
	246D59F14C98E9BA817B5C83DD89C1F9 = "Älä maalaa piruja seinille!"
	6485B30E40DF13EF365C7FADB55A4C23 = "Älkää jättäkö minua!"
	FD1300B3400177CE4DC97DB25718576B = "Älkää jättäkö minua!"
	3314D2BC4B8013DB262140B5045DE228 = "Älä jätä minua, kuten jätit Karlin!"
	07E9EE17452D2E16E8F0F1AAAD9E37D8 = "Älkää päästäkö raatelijaa liian lähelle!"
	95462E85406BC1B5343E94AC78EAAFBC = "Älkää antako kauneuden huijata!"
	9688126C4D0CEFC2508F12B1E776CCEC = "Älkää antako kauneuden huijata!"
	1939F9E54C5EC0CE6FEDA2A34B276112 = "Älä anna kuumuuden haitata."
	AC3583BF48D9D5613C14B7B74C574B19 = "Ei tarvitse enää! Tavoite on valmis!"
	408EEF5344297F2908FA11ACB75E2F26 = "Älä ammu minua!"
	83F5E0D94DC58C565F642BAE7E7E6E4D = "Älä ammu minua!  "
	F0A9D7444F23B4BA023D3BB3DB126C9B = "Älkää ampuko sen raskasta panssaria, tähdätkää sen pinkkejä kohtia kun näet niitä!"
	2A68FFEE4737FFEFD10ED081058080C4 = "Älkää tuijottako tyhjiöön liian kauaa!"
	ADD444C54ECDF8B2D8FCAAB1E8E91B6F = "Älä astu siihen!"
	0F548F554E0F6D138631F7845B02667E = "En halua nähdä tuon rumiluksen seuraavaa muotoa."
	1263DD8B48B79FB47260D3869066A805 = "En halua nähdä tuon rumiluksen seuraavaa muotoa."
	C00EE4C34166F492B32466991B43E1B4 = "Älä tuhlaa ammuksia!"
